episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,144,0.838,1.0,16.67,3,0.0,0.0,10,
2,232,0.739,1.0,13.79,4,0.0,0.0,23,
3,256,0.712,1.0,9.38,3,0.0,0.0,28,
4,272,0.694,1.0,14.71,5,0.0,0.0,32,
5,280,0.685,1.0,11.43,4,0.0,0.0,33,
6,296,0.667,1.0,13.51,5,0.0,0.0,35,
7,416,0.802,1.0,4.35,1,0.0,0.0,48,
8,424,0.523,1.0,13.21,7,0.0,0.0,48,
9,560,0.37,1.0,10.0,7,0.0,0.0,63,
10,568,0.703,1.0,5.88,2,0.0,0.0,64,
11,592,0.658,1.0,7.69,3,0.0,0.0,65,
12,608,0.793,1.0,16.67,4,0.0,0.0,67,
13,640,0.577,1.0,10.42,5,0.0,0.0,69,
14,656,0.433,1.0,15.62,10,0.0,0.0,71,
15,712,0.685,1.0,8.33,3,0.0,0.0,74,
16,848,0.775,1.0,15.38,4,0.0,0.0,88,
17,936,0.595,1.0,6.52,3,0.0,0.0,97,
18,944,0.253,1.0,8.33,7,0.0,0.0,97,
19,968,0.721,1.0,9.38,3,0.0,0.0,99,
20,1008,0.829,1.0,15.0,3,0.0,0.0,105,
21,1016,0.604,1.0,13.33,6,0.0,0.0,107,
22,1152,0.397,1.0,4.41,3,1.87829,0.0,114,
23,1272,0.244,1.0,10.59,9,1.87829,0.2222,126,
24,1288,0.19,1.0,8.79,8,1.87829,0.375,128,
25,1288,0.649,1.0,12.5,5,1.87829,0.4,128,
26,1328,0.577,1.0,10.42,5,1.87829,0.4,135,
27,1432,0.847,1.0,22.22,4,1.87829,0.75,144,
28,1456,0.667,1.0,5.26,2,1.87829,0.5,147,
29,1488,0.388,1.0,5.8,4,1.87829,0.5,150,
30,1504,0.46,1.0,4.92,3,1.87829,0.0,151,
31,1560,0.748,1.0,10.34,3,1.87829,0.6667,157,
32,1568,0.676,1.0,18.92,7,1.87829,0.4286,158,
33,1632,0.622,1.0,6.98,3,1.87829,0.6667,165,
34,1672,0.82,1.0,4.76,1,1.87829,1.0,169,
35,1728,0.829,1.0,15.0,3,1.87829,0.6667,174,
36,1728,0.739,1.0,10.0,3,1.87829,1.0,174,
37,1800,0.595,1.0,8.7,4,1.87829,0.75,182,
38,1808,0.811,1.0,13.64,3,1.87829,0.3333,183,
39,1816,0.0,0.0,9.9,10,1.87829,0.3,185,
40,1848,0.874,1.0,6.67,1,1.87829,1.0,189,
41,1872,0.658,1.0,15.38,6,1.87829,0.6667,192,
42,1880,0.532,1.0,16.98,9,1.87829,0.4444,192,
43,2016,0.766,1.0,7.41,2,1.87829,0.5,199,
44,2056,0.73,1.0,9.68,3,1.12361,0.3333,204,
45,2160,0.847,1.0,16.67,3,1.12361,0.6667,206,
46,2160,0.658,1.0,5.13,2,1.12361,0.0,206,
47,2192,0.424,1.0,3.08,2,1.12361,0.0,206,
48,2272,0.883,1.0,0.0,0,1.12361,,206,48
49,2288,0.901,1.0,0.0,0,1.12361,,206,
50,2336,0.955,1.0,0.0,0,1.12361,,208,
51,2336,0.811,1.0,4.55,1,1.12361,0.0,208,
52,2344,0.415,1.0,1.52,1,1.12361,1.0,208,
53,2400,0.622,1.0,0.0,0,1.12361,,209,
54,2408,0.928,1.0,0.0,0,1.12361,,209,
55,2416,0.235,1.0,3.49,3,1.12361,0.3333,209,
56,2424,0.838,1.0,5.26,1,1.12361,1.0,209,
57,2424,0.388,1.0,1.45,1,1.12361,1.0,209,
