episode,global_step,ep_return,success,guided_pct,queries_per_ep,agreement_rate,oracle_correct_rate,oracle_cost,cum_queries,first_unguided_success
1,384,-0.5,0.0,16.67,1,0.0,0.0,0.3,45,
2,640,-1.9,0.0,10.0,1,0.0,0.0,0.3,68,
3,768,-2.4,0.0,16.67,2,0.0,0.5,0.3,78,
4,768,-2.7,0.0,25.0,3,0.0,0.6667,0.3,78,
5,896,-2.3,0.0,7.14,1,0.0,0.0,0.3,93,
6,896,-2.6,0.0,14.29,2,0.0,0.5,0.3,93,
7,960,-2.4,0.0,6.67,1,0.0,0.0,0.3,99,
8,960,-3.3,0.0,26.67,4,0.0,0.75,0.3,99,
9,960,10.2,1.0,6.67,1,0.0,1.0,0.3,99,
10,1152,-2.7,0.0,5.56,1,0.0,0.0,0.3,125,
11,1152,-3.0,0.0,11.11,2,0.0,0.5,0.3,125,
12,1152,9.0,1.0,22.22,4,0.25,1.0,0.3,125,
13,1280,-4.1,0.0,25.0,5,0.2,0.8,0.3,135,
14,1344,-3.3,0.0,9.52,2,0.5,0.5,0.3,140,
15,1408,-3.4,0.0,9.09,2,0.0,0.5,0.3,147,
16,1536,-3.3,0.0,4.17,1,0.0,0.0,0.3,161,
17,1536,-2.3,0.0,16.67,2,0.0,0.5,0.3,161,
18,1664,-4.1,0.0,11.54,3,0.3333,0.6667,0.3,168,
19,1664,-1.9,0.0,25.0,2,0.0,0.5,0.3,168,
20,1728,-3.9,0.0,7.41,2,0.0,0.5,0.3,177,
21,1728,-2.9,0.0,7.41,2,0.0,0.5,0.3,177,
22,1856,-3.7,0.0,13.79,4,0.0,0.75,0.3,193,
23,1856,-4.1,0.0,6.9,2,0.0,0.5,0.3,193,
24,1984,-4.6,0.0,9.68,3,0.0,0.6667,0.3,208,
25,2048,7.3,1.0,15.62,5,0.0,1.0,0.3,210,
26,2112,8.1,1.0,6.06,2,0.0,1.0,0.3,214,
27,2112,-4.5,0.0,6.06,2,0.0,0.5,0.3,214,
28,2240,-2.5,0.0,14.29,2,0.0,0.5,0.3,229,
29,2240,7.9,1.0,5.71,2,0.0,1.0,0.3,229,
30,2304,-1.9,0.0,4.76,1,0.0,0.0,0.3,233,
31,2304,-5.0,0.0,16.67,6,0.0,0.8333,0.3,233,
32,2368,-1.9,0.0,9.09,1,0.0,0.0,0.3,239,
33,2432,-5.0,0.0,5.26,2,0.0,0.5,0.3,246,
34,2560,-4.2,0.0,5.0,2,0.5,0.5,0.3,262,
35,2752,-1.8,0.0,28.57,2,0.0,0.5,0.3,285,
36,2816,-6.2,0.0,9.09,4,0.0,0.75,0.3,291,
37,2880,-5.9,0.0,12.82,5,0.0,0.8,0.3,298,
38,2944,-5.4,0.0,8.7,4,0.0,0.75,0.3,302,
39,3008,-5.2,0.0,6.38,3,0.3333,0.6667,0.3,306,
40,3200,-5.9,0.0,6.0,3,0.3333,1.0,0.3,332,
41,3200,-5.9,0.0,6.0,3,0.0,1.0,0.3,332,
42,3200,-6.4,0.0,16.0,8,0.0,1.0,0.3,332,
43,3200,-6.5,0.0,10.0,5,0.8,1.0,0.3,332,
44,3200,-6.4,0.0,16.0,8,0.25,1.0,0.3,332,
45,3200,-6.5,0.0,10.0,5,0.4,1.0,0.3,332,
46,3200,-5.9,0.0,6.0,3,0.0,1.0,0.3,332,
47,3200,-7.1,0.0,14.0,7,0.2857,1.0,0.3,332,
48,3200,-5.8,0.0,12.0,6,0.1667,1.0,0.3,332,
49,3200,-6.8,0.0,12.0,6,0.0,1.0,0.3,332,
50,3200,-6.2,0.0,8.0,4,0.5,1.0,0.3,332,
51,3200,-5.6,0.0,4.0,2,0.5,1.0,0.3,332,
52,3200,-5.9,0.0,6.0,3,0.0,1.0,0.3,332,
53,3200,-5.2,0.0,8.0,4,0.0,1.0,0.3,332,
54,3200,-5.5,0.0,10.0,5,0.4,1.0,0.3,332,
55,3200,-6.5,0.0,10.0,5,0.0,1.0,0.3,332,
56,3200,-5.8,0.0,12.0,6,0.0,1.0,0.3,332,
57,3200,-7.1,0.0,14.0,7,0.8571,1.0,0.3,332,
58,3200,-6.5,0.0,10.0,5,0.2,1.0,0.3,332,
59,3200,-5.9,0.0,6.0,3,0.0,1.0,0.3,332,
60,3200,-5.9,0.0,6.0,3,0.0,1.0,0.3,332,
61,3200,-5.5,0.0,10.0,5,0.8,1.0,0.3,332,
62,3200,-5.5,0.0,10.0,5,0.4,1.0,0.3,332,
63,3200,-5.5,0.0,10.0,5,0.0,1.0,0.3,332,
64,3200,-7.7,0.0,18.0,9,0.3333,1.0,0.3,332,
65,3200,-5.8,0.0,12.0,6,0.1667,1.0,0.3,332,
66,3200,-5.9,0.0,6.0,3,0.0,1.0,0.3,332,
67,3200,-6.4,0.0,16.0,8,0.125,1.0,0.3,332,
68,3200,-6.1,0.0,14.0,7,0.2857,1.0,0.3,332,
69,3200,-6.2,0.0,8.0,4,0.0,1.0,0.3,332,
70,3200,-6.5,0.0,10.0,5,0.0,1.0,0.3,332,
